label,wrist_x,wrist_y,wrist_z,thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,pinky_x,pinky_y,pinky_z
A,0.7014799118041992,0.6669850945472717,-5.675519219039415e-07,0.5457862019538879,0.44142889976501465,-0.03852031007409096,0.6153555512428284,0.5465110540390015,-0.053018391132354736,0.6513330936431885,0.5712653398513794,-0.04406581446528435,0.6855123043060303,0.5888763666152954,-0.02617195062339306,0.7104789614677429,0.5583199858665466,-0.018288709223270416
A,0.7712830305099487,0.6895664930343628,-4.796012262886507e-07,0.6294225454330444,0.4659903943538666,-0.036096252501010895,0.699864387512207,0.5688450932502747,-0.05192141234874725,0.7344232201576233,0.5935062766075134,-0.04386328533291817,0.7637932896614075,0.6088603138923645,-0.02384675107896328,0.7892951965332031,0.5814854502677917,-0.013654271140694618
A,0.8073233962059021,0.7145089507102966,-5.073044917480729e-07,0.6621973514556885,0.4861960709095001,-0.04786918684840202,0.7338875532150269,0.5997703671455383,-0.058956533670425415,0.7686176896095276,0.6228144764900208,-0.04826554283499718,0.7992069721221924,0.6352844834327698,-0.02523929812014103,0.8277565836906433,0.6034725308418274,-0.01694733276963234
A,0.8526709675788879,0.7169116139411926,-5.905317266297061e-07,0.6673548221588135,0.4310294985771179,-0.06313854455947876,0.7603722810745239,0.5697169899940491,-0.07685215771198273,0.8077179789543152,0.6076256036758423,-0.06475044786930084,0.8462911248207092,0.6272987127304077,-0.03691929578781128,0.8751110434532166,0.5885389447212219,-0.02877006307244301
A,0.8508967161178589,0.6912595629692078,-6.490953978754987e-07,0.6432114839553833,0.38263529539108276,-0.07579722255468369,0.747299313545227,0.5336858630180359,-0.08938204497098923,0.7993248701095581,0.5714191198348999,-0.0777970552444458,0.8403619527816772,0.5925953984260559,-0.04380716010928154,0.8747742176055908,0.5476577877998352,-0.033125169575214386
A,0.8383951187133789,0.6183049082756042,-5.875891702089575e-07,0.6285123229026794,0.31361740827560425,-0.07347413897514343,0.7262071371078491,0.4496578574180603,-0.09316207468509674,0.7814245820045471,0.487114280462265,-0.07880133390426636,0.8249255418777466,0.5150091052055359,-0.04846024885773659,0.8568596839904785,0.4711366891860962,-0.03643851354718208
A,0.8286725282669067,0.5581116676330566,-5.739599941989582e-07,0.6118051409721375,0.2496577650308609,-0.0748644471168518,0.7146454453468323,0.38401252031326294,-0.09362971037626266,0.764626145362854,0.4204804003238678,-0.07777316868305206,0.8073435425758362,0.44894978404045105,-0.0471571609377861,0.839452862739563,0.40099674463272095,-0.03374643623828888
A,0.8010973334312439,0.5526319742202759,-5.943593350821175e-07,0.6070104241371155,0.2675236463546753,-0.06782464683055878,0.6979783177375793,0.3935013711452484,-0.08483434468507767,0.7441858053207397,0.4258432686328888,-0.06837403774261475,0.7836837768554688,0.447591096162796,-0.041163671761751175,0.8150421380996704,0.4139087200164795,-0.03337803855538368
A,0.7923063635826111,0.5770476460456848,-5.047110107625485e-07,0.639564573764801,0.32750335335731506,-0.05305483937263489,0.7152555584907532,0.4401853680610657,-0.06427440792322159,0.7526335716247559,0.47239425778388977,-0.051972176879644394,0.7830748558044434,0.4913463890552521,-0.03063269704580307,0.8094446063041687,0.4611584544181824,-0.024406086653470993
A,0.7939566373825073,0.578201174736023,-4.550616097276361e-07,0.6445159912109375,0.3324635326862335,-0.05263910070061684,0.7225646376609802,0.4458426535129547,-0.0648326426744461,0.759159505367279,0.4791179597377777,-0.053143277764320374,0.7875038385391235,0.49688521027565,-0.03108600340783596,0.8137925267219543,0.4598918557167053,-0.02286410517990589
A,0.834166944026947,0.5721462965011597,-4.2323941329414083e-07,0.6776416301727295,0.3337911069393158,-0.04112810641527176,0.7585550546646118,0.43685367703437805,-0.061427660286426544,0.7937355041503906,0.4648047089576721,-0.05175399407744408,0.8230646848678589,0.49472740292549133,-0.030596110969781876,0.8517163395881653,0.46227097511291504,-0.01729883998632431
A,0.8696551322937012,0.5973693132400513,-4.724323900973104e-07,0.7094650864601135,0.3375368118286133,-0.05965692549943924,0.7916538715362549,0.45860129594802856,-0.0719124898314476,0.8303014636039734,0.4910725951194763,-0.058900024741888046,0.8622424602508545,0.5123960971832275,-0.03405844792723656,0.8916800618171692,0.4836098253726959,-0.025579039007425308
A,0.8633242845535278,0.5059787034988403,-4.501613091179024e-07,0.6814227104187012,0.22683177888393402,-0.060604892671108246,0.770315945148468,0.3439353406429291,-0.07332327216863632,0.8133268356323242,0.3746778964996338,-0.06367043405771255,0.854846179485321,0.4038117825984955,-0.03830614313483238,0.8857184648513794,0.36360475420951843,-0.027149125933647156
A,0.8542611598968506,0.46534019708633423,-4.930421937388019e-07,0.6481140851974487,0.17435570061206818,-0.06356524676084518,0.752189040184021,0.28934741020202637,-0.08142521977424622,0.7970908880233765,0.3289572298526764,-0.06771713495254517,0.838403582572937,0.35541796684265137,-0.04215375334024429,0.8717467188835144,0.31576007604599,-0.030677305534482002
A,0.7732904553413391,0.5053833723068237,-5.995000265102135e-07,0.5640947222709656,0.2289915680885315,-0.05403376743197441,0.6548116207122803,0.35532647371292114,-0.07427205890417099,0.7018614411354065,0.3753293454647064,-0.06078887730836868,0.748620331287384,0.3982136845588684,-0.03883543610572815,0.7820918560028076,0.364863783121109,-0.03103753738105297
A,0.8333985805511475,0.6775599718093872,-6.233000249267207e-07,0.6657699346542358,0.37041908502578735,-0.06880874931812286,0.7547889947891235,0.5488876104354858,-0.08602569252252579,0.7955947518348694,0.5733823776245117,-0.07497699558734894,0.8302012085914612,0.588205099105835,-0.044303812086582184,0.866029679775238,0.5542119741439819,-0.03770379722118378
A,0.8461002707481384,0.6566508412361145,-6.111924903962063e-07,0.6817414164543152,0.35325631499290466,-0.06484109908342361,0.7649598717689514,0.5263490080833435,-0.08100178837776184,0.809258222579956,0.555488646030426,-0.07130511105060577,0.8451648950576782,0.5689314603805542,-0.04269564896821976,0.8786299228668213,0.5370891094207764,-0.036709655076265335
A,0.8676238059997559,0.6221272349357605,-5.424457754088507e-07,0.7095850706100464,0.3173571228981018,-0.0740884467959404,0.7965154051780701,0.4890652000904083,-0.09065543860197067,0.8349972367286682,0.513852059841156,-0.08072370290756226,0.8674001097679138,0.5317457914352417,-0.048746999353170395,0.9061534404754639,0.5014395117759705,-0.04114966839551926
A,0.8406697511672974,0.5736608505249023,-5.635816933136084e-07,0.6762599349021912,0.27737483382225037,-0.0678313747048378,0.7602670192718506,0.4436532258987427,-0.08563907444477081,0.8056924343109131,0.4677973687648773,-0.07331257313489914,0.8412339687347412,0.48403990268707275,-0.04425690323114395,0.8786357641220093,0.45248138904571533,-0.035363007336854935
A,0.8264963030815125,0.5597763657569885,-6.557019105457584e-07,0.6527965068817139,0.25546056032180786,-0.0641249418258667,0.7439287900924683,0.42104268074035645,-0.08360853791236877,0.788226306438446,0.44575417041778564,-0.07015999406576157,0.8238674402236938,0.463209331035614,-0.04115995764732361,0.85984206199646,0.43105021119117737,-0.03374355658888817
A,0.8329488635063171,0.6536542773246765,-6.656385380665597e-07,0.6773803234100342,0.3565359115600586,-0.06642889976501465,0.7584316730499268,0.5264769792556763,-0.0838073119521141,0.8032408356666565,0.5522652864456177,-0.06997127830982208,0.8363080620765686,0.5655046701431274,-0.040657494217157364,0.8712356686592102,0.5451947450637817,-0.03181365504860878
A,0.8300212025642395,0.7118080258369446,-5.770839379692916e-07,0.6857299208641052,0.42833712697029114,-0.06365255266427994,0.7643754482269287,0.5871822834014893,-0.08205317705869675,0.801986575126648,0.6156491637229919,-0.06618677079677582,0.833258867263794,0.6292265057563782,-0.03632916882634163,0.8670253157615662,0.607222855091095,-0.029369240626692772
A,0.8200286626815796,0.7158158421516418,-5.229715043242322e-07,0.6839985251426697,0.4446454644203186,-0.06293836981058121,0.755739688873291,0.5966108441352844,-0.08007095754146576,0.7919672131538391,0.6237170100212097,-0.06781300157308578,0.8224887251853943,0.639743447303772,-0.0394020602107048,0.8532170057296753,0.616811215877533,-0.03240431100130081
A,0.8107687830924988,0.689346969127655,-4.8507706651435e-07,0.6738049387931824,0.4314311742782593,-0.05459083244204521,0.7464146018028259,0.574449360370636,-0.06659858673810959,0.7846861481666565,0.6033241152763367,-0.0535503588616848,0.8161575198173523,0.6154537200927734,-0.028782645240426064,0.8455559015274048,0.5942503213882446,-0.02204703353345394
A,0.8161991834640503,0.607646644115448,-5.093406798550859e-07,0.6665514707565308,0.3401707410812378,-0.05875751003623009,0.7463419437408447,0.48924848437309265,-0.07772097736597061,0.7855504155158997,0.5128835439682007,-0.06370612978935242,0.817417323589325,0.5280447006225586,-0.03842204064130783,0.8486372232437134,0.5061110854148865,-0.03310970962047577
A,0.836383044719696,0.5942025184631348,-5.743199267271848e-07,0.673118531703949,0.29407787322998047,-0.06395252048969269,0.7586434483528137,0.4527529776096344,-0.07991970330476761,0.8003665804862976,0.48279863595962524,-0.06922458112239838,0.8355754017829895,0.4976392686367035,-0.03868452087044716,0.8675628900527954,0.47003597021102905,-0.03380202502012253
A,0.8462636470794678,0.6124123334884644,-5.856386451341677e-07,0.6915208697319031,0.27758243680000305,-0.07102826982736588,0.772589385509491,0.4576399028301239,-0.08286754786968231,0.8150233030319214,0.49066710472106934,-0.07599005103111267,0.8495621085166931,0.5096698999404907,-0.04289978742599487,0.8851344585418701,0.4786674678325653,-0.03700977563858032
A,0.8262075781822205,0.6353693008422852,-6.142739721326507e-07,0.6616287231445312,0.3064000606536865,-0.06553802639245987,0.7447187900543213,0.48898768424987793,-0.08643119037151337,0.7851403951644897,0.513414204120636,-0.07379239052534103,0.8210961818695068,0.5363731980323792,-0.045763686299324036,0.8594651818275452,0.511235773563385,-0.04210289940237999
A,0.7941110134124756,0.6562867760658264,-6.608385092476965e-07,0.6204177737236023,0.3388819396495819,-0.06518577039241791,0.7075085639953613,0.5204125046730042,-0.0819227397441864,0.7483890652656555,0.5435237288475037,-0.07196169346570969,0.7868024110794067,0.5620220303535461,-0.04356317222118378,0.823363184928894,0.5353813171386719,-0.03975353389978409
A,0.7828554511070251,0.6897788047790527,-6.74689772495185e-07,0.6052228808403015,0.3836424946784973,-0.06236901879310608,0.6943028569221497,0.5547560453414917,-0.0803912952542305,0.7359040975570679,0.579981803894043,-0.06773660331964493,0.7718725800514221,0.5981101393699646,-0.04045772925019264,0.8061986565589905,0.5708807706832886,-0.034034114331007004
A,0.807362973690033,0.7237414717674255,-7.003808377703535e-07,0.6374738216400146,0.4241343140602112,-0.0587618425488472,0.724054217338562,0.5858084559440613,-0.0755067989230156,0.7662686109542847,0.6194108724594116,-0.060590144246816635,0.8027153611183167,0.6317331790924072,-0.03409745916724205,0.8403288722038269,0.6085038781166077,-0.027260687202215195
A,0.8147201538085938,0.761736273765564,-6.182997935866297e-07,0.6616822481155396,0.45445841550827026,-0.0653056874871254,0.7388455867767334,0.6317321062088013,-0.08045464009046555,0.7778920531272888,0.6557203531265259,-0.06898968666791916,0.8131856918334961,0.6749029159545898,-0.040327925235033035,0.8512674570083618,0.6487668752670288,-0.03411416336894035
A,0.8034390211105347,0.6515039205551147,-4.532985542482493e-07,0.6184316277503967,0.32567018270492554,-0.06914196908473969,0.7126026153564453,0.49266862869262695,-0.0796295776963234,0.7601344585418701,0.5255805253982544,-0.067450150847435,0.8000503778457642,0.5384189486503601,-0.03469495475292206,0.8359180688858032,0.5143334269523621,-0.030302619561553
A,0.8090793490409851,0.6340154409408569,-7.227382070595922e-07,0.6196709871292114,0.29391545057296753,-0.07277051359415054,0.7143583297729492,0.4708440899848938,-0.0863736942410469,0.7614381909370422,0.5054446458816528,-0.07300860434770584,0.8015472292900085,0.5227578282356262,-0.04111236333847046,0.8395871520042419,0.49281683564186096,-0.03738097473978996
A,0.8285741806030273,0.6346063613891602,-6.44483463929646e-07,0.6603620648384094,0.2747776508331299,-0.07907893508672714,0.7485905885696411,0.4581098258495331,-0.08881139010190964,0.7926350831985474,0.49702438712120056,-0.0786183699965477,0.8298555612564087,0.5183881521224976,-0.043997447937726974,0.8681203722953796,0.48839059472084045,-0.03789707273244858
A,0.7911905646324158,0.6434407234191895,-6.784482593502617e-07,0.6106787919998169,0.3050095736980438,-0.07275193929672241,0.6980228424072266,0.4899832606315613,-0.0886446088552475,0.743635892868042,0.5194282531738281,-0.07634328305721283,0.7836815714836121,0.5380637645721436,-0.046401895582675934,0.8247688412666321,0.5128874182701111,-0.043007224798202515
A,0.7850230932235718,0.6660624742507935,-6.940002208466467e-07,0.6011683940887451,0.3327367901802063,-0.07062363624572754,0.689385175704956,0.5129414200782776,-0.08475140482187271,0.7385357618331909,0.5428997874259949,-0.07329443097114563,0.7792448401451111,0.5624281764030457,-0.04280678927898407,0.8160486221313477,0.528624415397644,-0.03832932934165001
A,0.8061695098876953,0.7035958766937256,-7.097879120010475e-07,0.6392033696174622,0.3883300721645355,-0.0660170316696167,0.722564697265625,0.5564005970954895,-0.0836644247174263,0.7671385407447815,0.5901071429252625,-0.07022806257009506,0.8033643960952759,0.6085187792778015,-0.04106922075152397,0.8410146832466125,0.5889169573783875,-0.034263789653778076
A,0.8276658058166504,0.7115765810012817,-6.457854624386528e-07,0.6795028448104858,0.39130574464797974,-0.06270754337310791,0.754410445690155,0.565420925617218,-0.07382440567016602,0.7943997979164124,0.5975058674812317,-0.06277573853731155,0.8288003206253052,0.6164137721061707,-0.035572830587625504,0.8639588952064514,0.5943925976753235,-0.03156273439526558
A,0.8302854895591736,0.6138889789581299,-5.877327566849999e-07,0.6776626706123352,0.28098028898239136,-0.06323016434907913,0.7593907713890076,0.4545758366584778,-0.077581025660038,0.800159215927124,0.487663209438324,-0.06752265244722366,0.8341560959815979,0.5087215900421143,-0.037266701459884644,0.8706880807876587,0.484427809715271,-0.0327862910926342
A,0.8314629793167114,0.6091980338096619,-6.360436941577063e-07,0.6730819344520569,0.2741888165473938,-0.06613224744796753,0.7537673711776733,0.44301480054855347,-0.07987845689058304,0.7958078980445862,0.47715166211128235,-0.06694453954696655,0.8318567872047424,0.4980235695838928,-0.03699281066656113,0.8679465055465698,0.4741169214248657,-0.033068642020225525
A,0.8275981545448303,0.6223757266998291,-5.83262988129718e-07,0.6689519882202148,0.29180777072906494,-0.06708194315433502,0.7520752549171448,0.4665924310684204,-0.08325237780809402,0.7922433614730835,0.49376174807548523,-0.07332182675600052,0.8265619874000549,0.5159391760826111,-0.04277540743350983,0.8623989820480347,0.49238672852516174,-0.03936095908284187
A,0.826585590839386,0.6294530034065247,-5.706760930479504e-07,0.6762088537216187,0.3268885016441345,-0.06003721430897713,0.7559903860092163,0.4818255603313446,-0.07113361358642578,0.7947157621383667,0.5132471323013306,-0.06119384244084358,0.8264034986495972,0.5323622226715088,-0.03298991173505783,0.8594902753829956,0.5105960965156555,-0.029949534684419632
A,0.8481574654579163,0.6214074492454529,-5.287454314384377e-07,0.7197108268737793,0.31240391731262207,-0.060143161565065384,0.7907208800315857,0.46842941641807556,-0.07193491607904434,0.8244268894195557,0.5054280757904053,-0.06031356751918793,0.8546522855758667,0.522438645362854,-0.03126157447695732,0.8881797790527344,0.5045209527015686,-0.027070939540863037
