label,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
X,-0.046239376068115234,-0.03393667936325073,-0.028820814098164504,-0.07774090766906738,-0.10226443409919739,-0.044737522954985565,-0.06623929738998413,-0.17351707816123962,-0.059617047662779754,-0.03348654508590698,-0.21493637561798096,-0.07040837546710677,-0.06616151332855225,-0.20849600434303284,-0.010895794722184604,-0.06894278526306152,-0.26801419258117676,-0.040529874618098205,-0.06507605314254761,-0.3091719150543213,-0.05502116447214789,-0.05477482080459595,-0.33135730028152466,-0.06326291104678816,-0.01717698574066162,-0.2033737599849701,-0.015086040365442699,-0.0003895759582519531,-0.2694857120513916,-0.06147639965538687,-0.007966279983520508,-0.1945989727973938,-0.0661842687976808,-0.012006223201751709,-0.15953397750854492,-0.05452941497688002,0.02405339479446411,-0.1815645396709442,-0.025465743149563735,0.03780853748321533,-0.20760813355445862,-0.06712213298206038,0.02180933952331543,-0.1422126293182373,-0.051228442693993514,0.014830350875854492,-0.13131743669509888,-0.027822868431851333,0.06169140338897705,-0.14773717522621155,-0.03925475245241827,0.0700339674949646,-0.16816413402557373,-0.062260983045145935,0.05383831262588501,-0.12417781352996826,-0.04961097752575583,0.04204076528549194,-0.11589860916137695,-0.033599840010449356
X,-0.05179840326309204,-0.019951462745666504,-0.03006574474845536,-0.09267717599868774,-0.08371752500534058,-0.04682610892329819,-0.08710873126983643,-0.1538841724395752,-0.06264584847365029,-0.05894601345062256,-0.19999104738235474,-0.07523217388067849,-0.07583469152450562,-0.18579620122909546,-0.017994163191062285,-0.08468204736709595,-0.2523181140422821,-0.04926359244261391,-0.08661872148513794,-0.28939568996429443,-0.06368515976343758,-0.08279669284820557,-0.3179115951061249,-0.07169789411697991,-0.029778361320495605,-0.19099611043930054,-0.021674090629559828,-0.02424687147140503,-0.2529526352882385,-0.06833269037876732,-0.02677077054977417,-0.17585885524749756,-0.07293668725166924,-0.025560498237609863,-0.14393198490142822,-0.061219863226753546,0.01100456714630127,-0.17885005474090576,-0.031384139886242224,0.016843080520629883,-0.1889057755470276,-0.07514017411146767,0.006292462348937988,-0.11992233991622925,-0.06352941282663949,0.0034787654876708984,-0.11115062236785889,-0.04226570167217858,0.049968838691711426,-0.15574240684509277,-0.04422866516385682,0.05139768123626709,-0.15459370613098145,-0.06697266139660485,0.03828537464141846,-0.10835903882980347,-0.056882761051994635,0.03064119815826416,-0.10326170921325684,-0.042768716445308996
X,-0.04115641117095947,-0.024459660053253174,-0.0261774444450964,-0.07444965839385986,-0.07872605323791504,-0.04415892338951721,-0.06983566284179688,-0.13641846179962158,-0.0616234903653492,-0.03969979286193848,-0.17030638456344604,-0.0760910054167141,-0.057897090911865234,-0.17677569389343262,-0.019656044380866433,-0.062433063983917236,-0.23658400774002075,-0.04998439824780121,-0.06050056219100952,-0.26850324869155884,-0.06546015939315453,-0.05531919002532959,-0.2832515835762024,-0.07358986041148796,-0.014931797981262207,-0.17523372173309326,-0.024265577035151864,-0.003834843635559082,-0.22084319591522217,-0.06651250919898644,-0.008584737777709961,-0.1525593400001526,-0.07163109532197609,-0.01191699504852295,-0.12099134922027588,-0.062375488640867616,0.022412478923797607,-0.15729141235351562,-0.033947738768659974,0.032078444957733154,-0.1594216227531433,-0.073090358587109,0.01835942268371582,-0.09913915395736694,-0.06310148439010277,0.010467052459716797,-0.08762717247009277,-0.04501682049235001,0.05631369352340698,-0.12874960899353027,-0.04633092782100334,0.06157982349395752,-0.120902419090271,-0.0676737268885006,0.04584145545959473,-0.08048039674758911,-0.05858822441300049,0.0336000919342041,-0.07355862855911255,-0.04570207274159088
X,-0.04745262861251831,-0.011846363544464111,-0.018572782812555033,-0.08818483352661133,-0.0661277174949646,-0.0302765943984582,-0.09363305568695068,-0.12187027931213379,-0.04308234871729155,-0.07059937715530396,-0.15778601169586182,-0.05233311997159262,-0.07147294282913208,-0.17356020212173462,-0.010692842019636828,-0.06732171773910522,-0.23612987995147705,-0.04125447542770644,-0.07031625509262085,-0.26152580976486206,-0.05661040516002913,-0.07082223892211914,-0.2688170075416565,-0.06424386025770445,-0.031350791454315186,-0.18380308151245117,-0.01679344819291373,-0.03961753845214844,-0.1866416335105896,-0.05385465146406432,-0.0481877326965332,-0.12324827909469604,-0.05639471085174819,-0.04687458276748657,-0.10211974382400513,-0.047434583021242815,0.005442202091217041,-0.16876155138015747,-0.0282015238831832,-0.007382988929748535,-0.12246143817901611,-0.058546166581948,-0.017074227333068848,-0.0708877444267273,-0.04585938872202178,-0.014446437358856201,-0.07596462965011597,-0.02929376037224074,0.03904598951339722,-0.13960450887680054,-0.042844254238445956,0.021516084671020508,-0.08372002840042114,-0.05828235642417212,0.01144564151763916,-0.047058701515197754,-0.049582298559982974,0.012258291244506836,-0.05597496032714844,-0.038165330601771075
X,-0.050633370876312256,-0.009259819984436035,-0.018610602249395924,-0.09841728210449219,-0.06915277242660522,-0.026946473871362286,-0.1074175238609314,-0.13053405284881592,-0.036473747347486096,-0.09026306867599487,-0.17150866985321045,-0.04297572002280958,-0.08130383491516113,-0.17508620023727417,-0.004328185697090703,-0.0823248028755188,-0.2462143898010254,-0.030046148230326253,-0.0901220440864563,-0.27600300312042236,-0.03967877850402601,-0.09424179792404175,-0.2905650734901428,-0.04325363785494574,-0.04121500253677368,-0.1871280074119568,-0.009161750790667611,-0.05453014373779297,-0.21753674745559692,-0.04615153372753866,-0.05644500255584717,-0.14486831426620483,-0.045686401431453305,-0.04969286918640137,-0.11712586879730225,-0.03238330036867865,-0.0041408538818359375,-0.17963337898254395,-0.01965039223898657,-0.020508408546447754,-0.1549815535545349,-0.05233977362979658,-0.02383357286453247,-0.09242784976959229,-0.03994246572722204,-0.01704084873199463,-0.0889970064163208,-0.021228047092449742,0.02964848279953003,-0.159784197807312,-0.032863058154475766,0.009586215019226074,-0.11837780475616455,-0.048149827872407513,0.0052852630615234375,-0.0755724310874939,-0.039630405609500485,0.01109170913696289,-0.07990777492523193,-0.02799382620025881
X,-0.05414700508117676,-0.0380895733833313,-0.02739112429577384,-0.09227180480957031,-0.12056836485862732,-0.040811192023339604,-0.08731526136398315,-0.19799533486366272,-0.054416145908418034,-0.05451369285583496,-0.2500932812690735,-0.06554749585944686,-0.07207566499710083,-0.2151062786579132,-0.008909721637847756,-0.07916837930679321,-0.28776511549949646,-0.038679852860751485,-0.08054673671722412,-0.33437730371952057,-0.05455731950956855,-0.07585430145263672,-0.37838315963745117,-0.06465020753699813,-0.024528145790100098,-0.2181292176246643,-0.016469863953771924,-0.016269147396087646,-0.3130583018064499,-0.06706924714404616,-0.02587193250656128,-0.23554584383964539,-0.07704508282500777,-0.0284653902053833,-0.18614789843559265,-0.06616393454629454,0.019517600536346436,-0.20074567198753357,-0.029493165912809705,0.02500629425048828,-0.2441316545009613,-0.07735341020185027,0.011688530445098877,-0.1684761345386505,-0.06726925798017058,0.009623169898986816,-0.14358189702033997,-0.04373474397021804,0.060775935649871826,-0.16857099533081055,-0.0451597159381536,0.06215023994445801,-0.20687627792358398,-0.06857457734900985,0.04680478572845459,-0.15838342905044556,-0.05514255143958602,0.04102015495300293,-0.14064574241638184,-0.037365708279195164
X,-0.04830843210220337,-0.03409683704376221,-0.03132825146717444,-0.08200603723526001,-0.10253250598907471,-0.047835053757852464,-0.0731590986251831,-0.17333704233169556,-0.06353787507218733,-0.0447726845741272,-0.22108671069145203,-0.07537797267836943,-0.06701630353927612,-0.20841950178146362,-0.013052787513560205,-0.07436126470565796,-0.2732698321342468,-0.04468210961026564,-0.07279837131500244,-0.31254303455352783,-0.05992271925610915,-0.06553184986114502,-0.3349943161010742,-0.06804526026648894,-0.019565343856811523,-0.20460382103919983,-0.01680488500100985,-0.006049931049346924,-0.27373167872428894,-0.06622466619414702,-0.012019634246826172,-0.19958478212356567,-0.07346033479375258,-0.01593536138534546,-0.16246658563613892,-0.06236525426906958,0.021659016609191895,-0.18377208709716797,-0.027035932869738488,0.032286763191223145,-0.20470130443572998,-0.07337856467170134,0.01871311664581299,-0.13445305824279785,-0.06204934965176001,0.011603832244873047,-0.12201225757598877,-0.03984016354483977,0.059923768043518066,-0.15246868133544922,-0.04047613765401259,0.06724458932876587,-0.16493523120880127,-0.06600472505492583,0.05121654272079468,-0.11885523796081543,-0.05615337367457762,0.038824260234832764,-0.11102122068405151,-0.04130860592526808
X,-0.03701913356781006,-0.034054577350616455,-0.029495876165814394,-0.06197476387023926,-0.09581613540649414,-0.04895071673650264,-0.04684710502624512,-0.15728121995925903,-0.06739057588834285,-0.011408865451812744,-0.19000095129013062,-0.0811473502542448,-0.04585367441177368,-0.1935124397277832,-0.016713105025477404,-0.04944252967834473,-0.2577623724937439,-0.05005681503076076,-0.0417938232421875,-0.28946948051452637,-0.06604685622710704,-0.02999722957611084,-0.29035651683807373,-0.07342649239558696,-0.002019345760345459,-0.18298834562301636,-0.01920523855347156,0.01884913444519043,-0.22738760709762573,-0.06269213545579433,0.009384632110595703,-0.16038721799850464,-0.06623762089271068,0.001685500144958496,-0.13665789365768433,-0.056002352270073885,0.034935593605041504,-0.15797173976898193,-0.028157802182025904,0.05121588706970215,-0.1648692488670349,-0.06769681710261821,0.03376436233520508,-0.11084020137786865,-0.054365083458609575,0.024033963680267334,-0.11013036966323853,-0.03480466071028232,0.06876343488693237,-0.12425702810287476,-0.04041359189409732,0.07853937149047852,-0.12162816524505615,-0.06287112820405483,0.06136775016784668,-0.086070716381073,-0.05324084672588825,0.04797762632369995,-0.08803433179855347,-0.04012535873312473
X,-0.052142977714538574,-0.003500223159790039,-0.025687085041710134,-0.1022304892539978,-0.057309865951538086,-0.03944504404992699,-0.11181384325027466,-0.11686915159225464,-0.05283301467628121,-0.08881586790084839,-0.16088682413101196,-0.062349034050413366,-0.09020620584487915,-0.17790967226028442,-0.016747628847070928,-0.08770751953125,-0.24628835916519165,-0.05102986241311669,-0.09201556444168091,-0.2720401883125305,-0.06909773642749428,-0.09345513582229614,-0.2851209044456482,-0.07887848610610604,-0.046394288539886475,-0.1932438611984253,-0.02070589507550835,-0.0502433180809021,-0.1993733048439026,-0.06413506860465645,-0.054122090339660645,-0.12983202934265137,-0.06869386280507683,-0.05198943614959717,-0.10839760303497314,-0.06027465085119843,-0.0059258341789245605,-0.18213975429534912,-0.030898876065322156,-0.011711597442626953,-0.1379547119140625,-0.06781422490806222,-0.01929384469985962,-0.07920098304748535,-0.057187305340477224,-0.01947230100631714,-0.0838698148727417,-0.040982761928745504,0.030787169933319092,-0.15701556205749512,-0.04472478995651841,0.021026909351348877,-0.09784853458404541,-0.06457007820338845,0.013785600662231445,-0.05780136585235596,-0.058207122186132665,0.013489127159118652,-0.07009083032608032,-0.04817319805354714
X,-0.05585670471191406,-0.012562096118927002,-0.02718354915460708,-0.10947415232658386,-0.08222788572311401,-0.04344389741500976,-0.11574253439903259,-0.15957480669021606,-0.06050997753819587,-0.09559911489486694,-0.21382182836532593,-0.07458619182190063,-0.09201151132583618,-0.20532137155532837,-0.01362818354001405,-0.09339913725852966,-0.28435713052749634,-0.04758153637131812,-0.1007002592086792,-0.3264002799987793,-0.06289805625757339,-0.10399237275123596,-0.3526475429534912,-0.07045494173845412,-0.04361271858215332,-0.213759183883667,-0.020773702908364555,-0.05216628313064575,-0.280626505613327,-0.06846030210336806,-0.055108070373535156,-0.19431382417678833,-0.0708928943165219,-0.04970407485961914,-0.1594560146331787,-0.05674387295922401,0.0018985271453857422,-0.20167267322540283,-0.03439456378301742,-0.00919872522354126,-0.2120654582977295,-0.07955029015621307,-0.014677345752716064,-0.1312960386276245,-0.06273272042354705,-0.009450376033782959,-0.11650168895721436,-0.037077648241130134,0.04609537124633789,-0.17622685432434082,-0.05114030619343879,0.030242860317230225,-0.18042510747909546,-0.07385828499874236,0.01990330219268799,-0.12428957223892212,-0.058477228183356544,0.020902931690216064,-0.11274510622024536,-0.03983880360802772
Z,-0.04725724458694458,0.005930721759796143,-0.01967845538997892,-0.09485214948654175,0.006722390651702881,-0.030277958683612383,-0.10670644044876099,0.015328288078308105,-0.04024612771713976,-0.0802411437034607,0.01380300521850586,-0.04501898082340006,-0.08548194169998169,-0.0657651424407959,-0.026505830310227907,-0.09615093469619751,-0.0378878116607666,-0.05126342418039087,-0.08518379926681519,-0.02670663595199585,-0.059316108547093904,-0.072287917137146,-0.029662609100341797,-0.06135479228937868,-0.0482293963432312,-0.08440274000167847,-0.028492533214333093,-0.03978383541107178,0.05402874946594238,-0.05556442456686739,-0.03611081838607788,0.06718939542770386,-0.05276996882999185,-0.036914050579071045,0.04052084684371948,-0.043606309764030016,-0.007240712642669678,-0.07387274503707886,-0.03455519916856531,-0.0056337714195251465,0.05910724401473999,-0.05426002907002214,-0.008149147033691406,0.053760528564453125,-0.03618611263478044,-0.011614620685577393,0.01951390504837036,-0.016838864035847223,0.027101218700408936,-0.05436122417449951,-0.04469442235672716,0.025503039360046387,0.045802533626556396,-0.06251350658381227,0.021723628044128418,0.04488402605056763,-0.05668793114269022,0.020958304405212402,0.016998231410980225,-0.0441358113511825
Z,-0.04342687129974365,0.003331303596496582,-0.02719212030550011,-0.08719581365585327,-0.004614412784576416,-0.04745754306694039,-0.10246032476425171,-0.011800765991210938,-0.06548367892881402,-0.08598297834396362,-0.03327566385269165,-0.07985675042053231,-0.08359599113464355,-0.0861797034740448,-0.04995492180367478,-0.09826445579528809,-0.07478797435760498,-0.09435475324769982,-0.08727890253067017,-0.08079361915588379,-0.12170475428482064,-0.07094788551330566,-0.0924345850944519,-0.1364031628288842,-0.04476684331893921,-0.11793604493141174,-0.04982558717509278,-0.03854495286941528,-0.003264486789703369,-0.09095155899902352,-0.04461437463760376,0.038213908672332764,-0.09309933786769875,-0.051072657108306885,0.035877734422683716,-0.08733692472358712,-0.0026400089263916016,-0.1120510995388031,-0.054268640331230245,-0.0008400082588195801,-0.0024119019508361816,-0.08781005894323357,-0.015703320503234863,0.025697976350784302,-0.0686638400473214,-0.025575757026672363,0.019652962684631348,-0.04798955549975403,0.032463669776916504,-0.09138661623001099,-0.0629158810295678,0.0322345495223999,-0.009168863296508789,-0.09065963780065545,0.02065300941467285,0.013974130153656006,-0.08325044517894753,0.016263186931610107,0.009692996740341187,-0.06900792276044854
Z,-0.04297715425491333,-0.0008990466594696045,-0.02881653657149741,-0.08642137050628662,-0.012640416622161865,-0.04898204145919749,-0.09905481338500977,-0.01649072766304016,-0.06592595068704554,-0.07944822311401367,-0.02900710701942444,-0.07841981438886592,-0.08193224668502808,-0.09801027178764343,-0.053468255828732936,-0.08787757158279419,-0.10091155767440796,-0.09375084428083369,-0.06274467706680298,-0.10149997472763062,-0.11646744100343653,-0.036714911460876465,-0.10149124264717102,-0.12858866391670176,-0.040363967418670654,-0.125660240650177,-0.05192490158569285,-0.027459681034088135,-0.021974623203277588,-0.09439418701421687,-0.032384514808654785,0.021285206079483032,-0.10044513134252497,-0.040288329124450684,0.027561813592910767,-0.0983555862117953,0.0023277997970581055,-0.11884894967079163,-0.05396343631636569,0.010007381439208984,-0.018085837364196777,-0.08735187588226268,-0.002285599708557129,0.012300342321395874,-0.0742546865154452,-0.012940704822540283,0.01104024052619934,-0.059224041681403605,0.03864520788192749,-0.1002524197101593,-0.0600494840551562,0.04383409023284912,-0.024159640073776245,-0.08725320784341761,0.034322142601013184,-0.001160651445388794,-0.08377748219263026,0.028484821319580078,-0.005062848329544067,-0.07409389553558299
